ID	VRSTA	C1	X1	Y1	C2	X2	Y2	C3	X3	Y3
230	2	3.9300000667572	0.887000024318695	0	6.73999977111816	0.857999980449677	0	5.23000001907349	1.20000004768372	0
230	3	2.61999988555908	0.750999987125397	0	6.13000011444092	0.679000020027161	0	4.32000017166138	1.15600001811981	0
231	1	3.11999988555908	0.434300005435944	0	5.92999982833862	0.379099994897842	0	4.23000001907349	0.463099986314774	0
231	3	2.80999994277954	0.402900010347366	0	5.82000017166138	0.365399986505508	0	4.11999988555908	0.466899991035461	0
232	1	8.02999973297119	0.443399995565414	0	11.25	0.360199987888336	0	9.52999973297119	0.487800002098084	0
232	2	3.21000003814697	0.40090000629425	0	6.03999996185303	0.353100001811981	0	4.51999998092651	0.428400009870529	0
232	3	2.30999994277954	0.284500002861023	0	5.63000011444092	0.234200000762939	0	3.21000003814697	0.31580001115799	0
233	1	2.52999997138977	0.132599994540215	0	4.63000011444092	0.107799999415874	0	3.9300000667572	0.164599999785423	0
233	2	2.80999994277954	0.109999999403954	0	4.82000017166138	0.0971999987959862	0	4.32000017166138	0.14300000667572	0
233	3	1.62000000476837	0.105599999427795	0	3.8199999332428	0.0944000035524368	0	3.11999988555908	0.134900003671646	0
234	1	3.91000008583069	0.416000008583069	0	7.01999998092651	0.325300008058548	0	5.01999998092651	0.44870001077652	0
234	3	2.80999994277954	0.391799986362457	0	5.82000017166138	0.309899985790253	0	4.11999988555908	0.444000005722046	0
235	1	7.82999992370605	0.736999988555908	0	11.1400003433228	0.681999981403351	0	9.14000034332275	0.833000004291534	0
235	2	6.63000011444092	0.675000011920929	0	9.84000015258789	0.651000022888184	0	7.84999990463257	0.771000027656555	0
235	3	3.52999997138977	0.568000018596649	0	6.71999979019165	0.554000020027161	0	4.73000001907349	0.648000001907349	0
236	1	3.42000007629395	1.20200002193451	0	5.51999998092651	1.12600004673004	0	4.11999988555908	1.31200003623962	0
236	2	3.3199999332428	1.22699999809265	0	6.53999996185303	1.07200002670288	0	4.51999998092651	1.34800004959106	0
236	3	3.3199999332428	1.15699994564056	0	7.13000011444092	1.03900003433228	0	4.82000017166138	1.27199995517731	0
237	1	6.51999998092651	5.08300018310547	0	8.23999977111816	4.85400009155273	0	6.92999982833862	5.15299987792969	0
237	2	5.01999998092651	5.09899997711182	0	7.73999977111816	4.98299980163574	0	6.23999977111816	5.34100008010864	0
237	3	7.94000005722046	2.89299988746643	0	11.3599996566772	2.95300006866455	0	9.44999980926514	3.2960000038147	0
238	1	5.03999996185303	4.57999992370605	0	8.05000019073486	4.3289999961853	0	6.32999992370605	4.83099985122681	0
238	2	4.63000011444092	4.52299976348877	0	7.6399998664856	4.30399990081787	0	6.03999996185303	4.82499980926514	0
238	3	5.13000011444092	3.01099991798401	0	8.14000034332275	2.96099996566772	0	6.53999996185303	3.26500010490417	0
239	1	13.4499998092651	5.28800010681152	0	15.5500001907349	4.60599994659424	0	14.4499998092651	5.56899976730347	0
239	2	4.73000001907349	3.68600010871887	0	7.63000011444092	3.53099989891052	0	5.92999982833862	4.49399995803833	0
239	3	4.42000007629395	3.07200002670288	0	6.82999992370605	2.82200002670288	0	5.51999998092651	3.52300000190735	0
240	1	14.1300001144409	32.939998626709	0.263999998569489	17.8299999237061	32.5849990844727	0.273999989032745	15.6199998855591	33.6199989318848	0.460999995470047
